(9, 27.01997184753418, True)
(9, 27.165515899658203, False)
(8, 27.321497917175293, True)
(8, 27.378508806228638, False)
(7, 27.5484299659729, True)
(7, 27.607391834259033, False)
(6, 27.876887798309326, True)
(6, 28.038749933242798, False)
(5, 28.207007884979248, True)
(5, 28.363614797592163, False)
(7, 28.603693962097168, True)
(7, 28.8206889629364, False)
(8, 28.938402891159058, True)
(8, 29.056972980499268, False)
(9, 29.311433792114258, True)
(9, 29.350672960281372, False)
(4, 29.72835087776184, True)
(4, 29.98322081565857, False)
(3, 30.16036295890808, True)
(3, 30.369541883468628, False)
(2, 30.630751848220825, True)
(2, 30.76097583770752, False)
(1, 31.133857011795044, True)
(2, 31.133857011795044, True)
(2, 31.196552991867065, False)
(1, 31.313941955566406, False)
(0, 31.579335927963257, True)
(1, 31.579335927963257, True)
(1, 31.685592889785767, False)
(0, 31.88048791885376, False)
(6, 32.04625701904297, True)
(3, 32.09621286392212, True)
(6, 32.09621286392212, False)
(7, 32.09621286392212, True)
(3, 32.20488500595093, False)
(6, 32.20488500595093, True)
(6, 32.435781955718994, False)
(7, 32.435781955718994, False)
(8, 32.59854984283447, True)
(8, 32.925472021102905, False)
(4, 33.152315855026245, True)
(9, 33.311848878860474, True)
(4, 33.378750801086426, False)
(4, 33.53426694869995, True)
(9, 33.53426694869995, False)
(4, 33.64212393760681, False)
(4, 33.691494941711426, True)
(8, 33.74637293815613, True)
(4, 33.84432291984558, False)
(8, 33.84432291984558, False)
(3, 34.01935291290283, True)
(7, 34.50745892524719, True)
(3, 34.60710287094116, False)
(7, 34.968230962753296, False)
(2, 35.06252479553223, True)
(2, 35.27753281593323, False)
(9, 121.23441886901855, True)
(9, 121.62047982215881, False)
(9, 126.91436195373535, True)
(9, 128.19262790679932, False)
(9, 131.87470698356628, True)
(9, 135.31568598747253, False)
(9, 144.72439789772034, True)
(9, 146.23841190338135, False)
(8, 151.75678491592407, True)
(8, 153.76373481750488, False)
(8, 157.54078578948975, True)
(8, 158.29723286628723, False)
(8, 172.41371297836304, True)
(8, 173.27415299415588, False)
(3, 179.2635200023651, True)
(3, 181.84237694740295, False)
(4, 191.49903392791748, True)
(4, 192.18994998931885, False)
(3, 192.6580159664154, True)
(3, 193.57944989204407, False)
(3, 200.38270092010498, True)
(4, 200.38270092010498, True)
(3, 204.93329691886902, False)
(4, 204.99069094657898, False)
(3, 224.41759181022644, True)
(4, 224.46453189849854, True)
(3, 227.63484501838684, False)
(4, 227.68387389183044, False)
(4, 280.65399980545044, True)
(4, 282.81102085113525, False)
(3, 283.027174949646, True)
(3, 284.48877692222595, False)
(4, 294.41587495803833, True)
(4, 296.7324368953705, False)
(3, 299.0505168437958, True)
(3, 300.75434494018555, False)
(4, 336.5463898181915, True)
(9, 336.5463898181915, True)
(0, 336.71484780311584, True)
(5, 336.71484780311584, True)
(4, 336.76490092277527, False)
(5, 336.76490092277527, False)
(9, 336.76490092277527, False)
(5, 336.8248698711395, True)
(8, 337.0287067890167, True)
(0, 337.0843548774719, False)
(3, 337.0843548774719, True)
(5, 337.0843548774719, False)
(1, 337.2938039302826, True)
(3, 337.2938039302826, False)
(6, 337.2938039302826, True)
(8, 337.3511469364166, False)
(2, 337.5095570087433, True)
(6, 337.5095570087433, False)
(7, 337.5095570087433, True)
(1, 337.6491129398346, False)
(1, 337.8124668598175, True)
(6, 337.8124668598175, True)
(2, 337.90494084358215, False)
(7, 337.90494084358215, False)
(6, 338.01109886169434, False)
(8, 338.01109886169434, True)
(1, 338.02312779426575, False)
(3, 338.02312779426575, True)
(0, 338.2404959201813, True)
(3, 338.2404959201813, False)
(5, 338.2404959201813, True)
(8, 338.29988980293274, False)
(4, 338.454785823822, True)
(5, 338.454785823822, False)
(9, 338.454785823822, True)
(0, 338.50410890579224, False)
(0, 338.6859300136566, True)
(4, 338.6859300136566, False)
(5, 338.6859300136566, True)
(9, 338.6859300136566, False)
(5, 338.9018988609314, False)
(8, 338.9018988609314, True)
(0, 339.00738501548767, False)
(3, 339.00738501548767, True)
(3, 339.1262958049774, False)
(6, 339.16609501838684, True)
(8, 339.16609501838684, False)
(2, 339.28443479537964, True)
(6, 339.28443479537964, False)
(7, 339.28443479537964, True)
(1, 339.59521079063416, True)
(2, 339.59521079063416, False)
(6, 339.59521079063416, True)
(7, 339.6928508281708, False)
(1, 339.79906392097473, False)
(3, 339.79906392097473, True)
(6, 339.79906392097473, False)
(8, 339.79906392097473, True)
(0, 339.99394392967224, True)
(3, 339.99394392967224, False)
(5, 339.99394392967224, True)
(8, 340.10951495170593, False)
(5, 340.2684099674225, False)
(9, 340.2684099674225, True)
(0, 340.28030490875244, False)
(4, 340.28030490875244, True)
(9, 340.5461390018463, False)
(4, 340.59097385406494, False)
(5, 342.81312584877014, True)
(5, 345.20269083976746, False)
(5, 356.2734589576721, True)
(5, 357.8015639781952, False)
(5, 378.06665802001953, True)
(5, 378.76207184791565, False)
(0, 404.0550467967987, True)
(0, 405.45426893234253, False)
(0, 426.2227449417114, True)
(0, 427.1225438117981, False)
(0, 483.6992528438568, True)
(0, 483.8474769592285, False)
(0, 483.9550178050995, True)
(0, 484.0144147872925, False)
(0, 484.1220369338989, True)
(0, 484.24918389320374, False)
(0, 484.3544008731842, True)
(0, 484.41437888145447, False)
(0, 484.51916885375977, True)
(0, 484.5905759334564, False)
(5, 488.86591482162476, True)
(5, 489.8764429092407, False)
(5, 494.5297009944916, True)
(5, 496.54585790634155, False)
(5, 498.964350938797, True)
(5, 500.8116788864136, False)
(4, 507.95831298828125, True)
(4, 508.90243196487427, False)
(0, 530.6832299232483, True)
(0, 531.7780528068542, False)
(4, 533.5360939502716, True)
(4, 534.3893449306488, False)
(0, 542.2269549369812, True)
(0, 543.2471408843994, False)
(0, 549.7024049758911, True)
(0, 551.1581699848175, False)
(0, 553.5677468776703, True)
(0, 554.5534229278564, False)
(0, 558.0323979854584, True)
(0, 559.2710018157959, False)
(0, 561.04603099823, True)
(0, 561.9904367923737, False)
(0, 566.0833718776703, True)
(0, 567.5992197990417, False)
(0, 570.4410498142242, True)
(0, 572.0225319862366, False)
(0, 576.1857438087463, True)
(0, 578.3345019817352, False)
(0, 584.6092598438263, True)
(0, 587.0654859542847, False)
(0, 590.2133378982544, True)
(0, 597.3296988010406, False)
(0, 602.9342248439789, True)
(0, 606.0608959197998, False)
(0, 626.3823628425598, True)
(0, 627.8633069992065, False)
(0, 649.1969017982483, True)
(0, 655.1467809677124, False)
(5, 665.8783798217773, True)
(5, 670.6840109825134, False)
(5, 670.893620967865, True)
(5, 674.3732309341431, False)
(5, 675.7606198787689, True)
(5, 679.9414858818054, False)
(5, 682.8677790164948, True)
(5, 688.6014997959137, False)
(0, 691.0660707950592, True)
(0, 694.9246468544006, False)
(0, 695.9883358478546, True)
(0, 700.1007118225098, False)
(0, 700.591080904007, True)
(0, 701.7415709495544, False)
(0, 702.6712348461151, True)
(0, 705.319314956665, False)
(5, 712.1262888908386, True)
(5, 714.6231338977814, False)
(5, 717.4353549480438, True)
(5, 719.7100179195404, False)
(0, 726.7144060134888, True)
(0, 727.1720199584961, False)
(0, 729.4397048950195, True)
(0, 730.0034139156342, False)
(0, 731.9971468448639, True)
(0, 732.4309480190277, False)
(0, 734.2124629020691, True)
(0, 734.7428238391876, False)
(0, 736.0976250171661, True)
(0, 736.435751914978, False)
(0, 737.9384260177612, True)
(0, 738.4655339717865, False)
(0, 744.571035861969, True)
(0, 744.8471930027008, False)
(0, 747.3190939426422, True)
(0, 747.5486400127411, False)
(0, 755.6577408313751, True)
(0, 756.1012649536133, False)
(5, 758.0119118690491, True)
(5, 759.3344519138336, False)
(5, 764.3372387886047, True)
(5, 765.58593583107, False)
(0, 774.2343549728394, True)
(0, 775.2578279972076, False)
(0, 781.2662630081177, True)
(0, 782.0362319946289, False)
(0, 785.7334690093994, True)
(0, 786.2930598258972, False)
(5, 791.7303349971771, True)
(5, 792.3535189628601, False)
(5, 800.118350982666, True)
(5, 800.5389199256897, False)
(0, 803.2024939060211, True)
(0, 803.5767049789429, False)
(5, 806.6830728054047, True)
(5, 807.4624028205872, False)
(5, 808.0738489627838, True)
(5, 810.4134879112244, False)
(0, 813.461827993393, True)
(0, 814.1094648838043, False)
(0, 816.3629097938538, True)
(0, 816.8965969085693, False)
(5, 818.9712929725647, True)
(5, 819.4012680053711, False)
(5, 821.8057968616486, True)
(5, 822.1858358383179, False)
(0, 832.2556858062744, True)
(0, 832.725250005722, False)
(0, 836.0090918540955, True)
(0, 836.478786945343, False)
(0, 838.3913168907166, True)
(0, 839.0095717906952, False)
(0, 840.328439950943, True)
(0, 840.8714809417725, False)
(0, 842.4218578338623, True)
(0, 842.8618149757385, False)
(0, 843.8717079162598, True)
(0, 844.3624629974365, False)
(0, 846.7051248550415, True)
(0, 846.9929440021515, False)
(0, 848.6855638027191, True)
(0, 849.178151845932, False)
(0, 850.4137678146362, True)
(0, 850.9133288860321, False)
(5, 853.0285677909851, True)
(5, 853.9027519226074, False)
(5, 856.4954779148102, True)
(5, 856.8798508644104, False)
(0, 858.1747148036957, True)
(0, 858.6059379577637, False)
(0, 859.2057960033417, True)
(0, 859.8810448646545, False)
(0, 863.2061939239502, True)
(0, 864.1267819404602, False)
(5, 866.7094159126282, True)
(5, 867.331170797348, False)
(0, 870.7515738010406, True)
(0, 871.530385017395, False)
(0, 872.9616148471832, True)
(0, 873.7923009395599, False)
(0, 874.734710931778, True)
(0, 875.1057748794556, False)
(0, 877.8540749549866, True)
(0, 878.2386429309845, False)
(0, 879.3262009620667, True)
(0, 880.005872964859, False)
(5, 883.1776638031006, True)
(5, 884.1051700115204, False)
(5, 885.7147138118744, True)
(5, 887.8029170036316, False)
(0, 888.8975958824158, True)
